序号,name,price,year,info,sold_90_days,selling_count,link,scrape_time,page_num,district,district_code,commute_time_from_fengdongwangcheng,community_lng,community_lat
1,中航华府,15297,,雁塔  阿房路  / 2013-2022年,90天成交38套,169,https://xa.ke.com/xiaoqu/3811063951519/,2026-02-20 13:07:58,1,雁塔,yanta,20.4,108.855594,34.244746
2,紫薇西棠北区,15371,,雁塔  阿房路  / 2015-2021年,90天成交8套,78,https://xa.ke.com/xiaoqu/3813444246680034/,2026-02-20 13:07:58,1,雁塔,yanta,18.7,108.829407,34.242841
3,紫薇西棠南区,13666,,雁塔  阿房路  / 2023年,90天成交1套,39,https://xa.ke.com/xiaoqu/38000000048009/,2026-02-20 13:07:58,1,雁塔,yanta,20.1,108.829715,34.240707
4,铭城国际社区,12798,,雁塔  阿房路  / 2001-2022年,90天成交15套,127,https://xa.ke.com/xiaoqu/3811100580394/,2026-02-20 13:07:58,1,雁塔,yanta,24.8,108.856496,34.246765
5,恒大城,13371,,雁塔  阿房路  / 2008-2018年,90天成交35套,237,https://xa.ke.com/xiaoqu/3811056175231/,2026-02-20 13:07:58,1,雁塔,yanta,25.5,108.865529,34.246783
6,KingMall未来中心,6591,,雁塔  阿房路  / 2017-2020年,90天成交2套,17,https://xa.ke.com/xiaoqu/3820022620402230/,2026-02-20 13:07:58,1,雁塔,yanta,23.6,108.868865,34.251925
7,华洲城领誉,11172,,雁塔  阿房路  / 2012-2022年,90天成交15套,81,https://xa.ke.com/xiaoqu/3820034820507600/,2026-02-20 13:07:58,1,雁塔,yanta,18.2,108.846997,34.250512
8,金辉高新云璟,17648,,雁塔  阿房路  / 2018-2022年,90天成交18套,70,https://xa.ke.com/xiaoqu/3820029996053562/,2026-02-20 13:07:58,1,雁塔,yanta,30.4,108.866262,34.240298
9,大茂城,暂无数据,,雁塔  阿房路  / 2022年,90天成交0套,9,https://xa.ke.com/xiaoqu/3820046169910388/,2026-02-20 13:07:58,1,雁塔,yanta,,,
10,绿地鸿海大厦,暂无数据,,雁塔  阿房路  / 2017年,90天成交0套,6,https://xa.ke.com/xiaoqu/3820034629642840/,2026-02-20 13:07:58,1,雁塔,yanta,,,
11,恒大阳光馨苑,11408,,雁塔  阿房路  / 2012-2016年,90天成交0套,31,https://xa.ke.com/xiaoqu/3820024864282040/,2026-02-20 13:07:58,1,雁塔,yanta,,,
12,风度天城,11354,,雁塔  阿房路  / 2010-2025年,90天成交7套,48,https://xa.ke.com/xiaoqu/3820023617994194/,2026-02-20 13:07:58,1,雁塔,yanta,,,
13,金泰怡景花园,11180,,雁塔  阿房路  / 2008-2017年,90天成交4套,54,https://xa.ke.com/xiaoqu/386990508601847/,2026-02-20 13:07:58,1,雁塔,yanta,,,
14,华洲城天峰,17224,,雁塔  阿房路  / 2015-2018年,90天成交4套,37,https://xa.ke.com/xiaoqu/3811100257142/,2026-02-20 13:07:58,1,雁塔,yanta,,,
15,天然气小区(丈八北路),8943,,雁塔  阿房路  / 1998-2008年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820031261147583/,2026-02-20 13:07:58,1,雁塔,yanta,,,
16,宏府麒麟山,11202,,雁塔  阿房路  / 2000-2021年,90天成交24套,157,https://xa.ke.com/xiaoqu/3811100244768/,2026-02-20 13:07:58,1,雁塔,yanta,,,
17,绿地国际花都南区,13392,,雁塔  阿房路  / 2013-2019年,90天成交7套,65,https://xa.ke.com/xiaoqu/3811099895277/,2026-02-20 13:07:58,1,雁塔,yanta,,,
18,华洲城熙悦都,14888,,雁塔  阿房路  / 2010-2021年,90天成交7套,178,https://xa.ke.com/xiaoqu/3811100250554/,2026-02-20 13:07:58,1,雁塔,yanta,,,
19,金辉悦府,14289,,雁塔  阿房路  / 2008-2017年,90天成交11套,86,https://xa.ke.com/xiaoqu/3811099777337/,2026-02-20 13:07:58,1,雁塔,yanta,,,
20,三五零七社区,8415,,雁塔  阿房路  / 1963-2025年,90天成交3套,32,https://xa.ke.com/xiaoqu/3811055944803/,2026-02-20 13:07:58,1,雁塔,yanta,,,
21,南飞鸿华洲城云顶,16656,,雁塔  阿房路  / 2016-2021年,90天成交19套,81,https://xa.ke.com/xiaoqu/3820020677977900/,2026-02-20 13:07:58,1,雁塔,yanta,,,
22,铭城东区,12042,,雁塔  阿房路  / 2010-2016年,90天成交1套,16,https://xa.ke.com/xiaoqu/3820031160478566/,2026-02-20 13:07:58,1,雁塔,yanta,,,
23,绿地博海大厦,暂无数据,,雁塔  阿房路  / 2016年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820021103733137/,2026-02-20 13:07:58,1,雁塔,yanta,,,
24,南飞鸿玖玺大观,16620,,雁塔  阿房路  / 2023-2025年,90天成交2套,31,https://xa.ke.com/xiaoqu/38000000011766/,2026-02-20 13:07:58,1,雁塔,yanta,,,
25,卓越坊,17006,,雁塔  阿房路  / 2010-2024年,90天成交7套,108,https://xa.ke.com/xiaoqu/3820045587806502/,2026-02-20 13:07:58,1,雁塔,yanta,,,
26,绿地国际花都北区,12707,,雁塔  阿房路  / 2010-2021年,90天成交7套,87,https://xa.ke.com/xiaoqu/3820073632130383/,2026-02-20 13:07:58,1,雁塔,yanta,,,
27,高芯悦澜,16875,,雁塔  阿房路  / 2024-2025年,90天成交0套,3,https://xa.ke.com/xiaoqu/38000000043507/,2026-02-20 13:07:58,1,雁塔,yanta,,,
28,千林郡,15284,,雁塔  曲江  / 2010-2022年,90天成交10套,170,https://xa.ke.com/xiaoqu/3811056741921/,2026-02-20 13:07:58,1,雁塔,yanta,,,
29,金地南湖艺境一期,19614,,雁塔  曲江  / 2010-2021年,90天成交14套,122,https://xa.ke.com/xiaoqu/3814417235052711/,2026-02-20 13:07:59,1,雁塔,yanta,,,
30,曲江林语,15748,,雁塔  曲江  / 2013-2022年,90天成交13套,75,https://xa.ke.com/xiaoqu/3811100851692/,2026-02-20 13:07:59,1,雁塔,yanta,,,
31,曲江紫汀苑,37911,,雁塔  曲江  / 2008-2018年,90天成交0套,71,https://xa.ke.com/xiaoqu/387012733955941/,2026-02-20 13:08:33,2,雁塔,yanta,,,
32,金地湖城大境天锦,37796,,雁塔  曲江  / 2006-2017年,90天成交1套,117,https://xa.ke.com/xiaoqu/3811099776790/,2026-02-20 13:08:33,2,雁塔,yanta,,,
33,金裕花园,10485,,雁塔  曲江  / 2000-2013年,90天成交0套,23,https://xa.ke.com/xiaoqu/3820024347133311/,2026-02-20 13:08:33,2,雁塔,yanta,,,
34,金地曲江尚林苑,26904,,雁塔  曲江  / 2006-2014年,90天成交1套,28,https://xa.ke.com/xiaoqu/3820025065702427/,2026-02-20 13:08:33,2,雁塔,yanta,,,
35,鸿基紫韵,31878,,雁塔  曲江  / 2010-2017年,90天成交5套,75,https://xa.ke.com/xiaoqu/388396623590102/,2026-02-20 13:08:34,2,雁塔,yanta,,,
36,曲池坊,43021,,雁塔  曲江  / 2008-2015年,90天成交1套,25,https://xa.ke.com/xiaoqu/3820027330585956/,2026-02-20 13:08:34,2,雁塔,yanta,,,
37,中海城,17886,,雁塔  曲江  / 2011-2021年,90天成交9套,117,https://xa.ke.com/xiaoqu/3811100858966/,2026-02-20 13:08:34,2,雁塔,yanta,,,
38,中海紫御华府,24352,,雁塔  曲江  / 2013-2016年,90天成交27套,180,https://xa.ke.com/xiaoqu/3811055150619/,2026-02-20 13:08:34,2,雁塔,yanta,,,
39,宝枫佳苑,10367,,雁塔  曲江  / 2008-2018年,90天成交3套,60,https://xa.ke.com/xiaoqu/3811055843761/,2026-02-20 13:08:34,2,雁塔,yanta,,,
40,中海御湖,32030,,雁塔  曲江  / 2009-2015年,90天成交4套,126,https://xa.ke.com/xiaoqu/3811057268122/,2026-02-20 13:08:34,2,雁塔,yanta,,,
41,曲江观邸,20634,,雁塔  曲江  / 2006-2015年,90天成交3套,151,https://xa.ke.com/xiaoqu/3811055217784/,2026-02-20 13:08:34,2,雁塔,yanta,,,
42,华侨城108坊,45422,,雁塔  曲江  / 2006-2016年,90天成交0套,25,https://xa.ke.com/xiaoqu/387596381319209/,2026-02-20 13:08:34,2,雁塔,yanta,,,
43,曲江凤凰池,39270,,雁塔  曲江  / 2010-2016年,90天成交1套,12,https://xa.ke.com/xiaoqu/387302058619554/,2026-02-20 13:08:34,2,雁塔,yanta,,,
44,曲江风景线,20255,,雁塔  曲江  / 2013-2015年,90天成交5套,50,https://xa.ke.com/xiaoqu/3820023620091778/,2026-02-20 13:08:34,2,雁塔,yanta,,,
45,曲江公馆,34449,,雁塔  曲江  / 2006-2016年,90天成交0套,20,https://xa.ke.com/xiaoqu/3820027699866623/,2026-02-20 13:08:34,2,雁塔,yanta,,,
46,中国铁建国际城曦园,17499,,雁塔  曲江  / 2012-2017年,90天成交4套,111,https://xa.ke.com/xiaoqu/3811063295848/,2026-02-20 13:08:34,2,雁塔,yanta,,,
47,曲江公馆和园,43415,,雁塔  曲江  / 2012-2017年,90天成交2套,49,https://xa.ke.com/xiaoqu/3811100188490/,2026-02-20 13:08:34,2,雁塔,yanta,,,
48,兰清苑,13354,,雁塔  曲江  / 2006-2012年,90天成交0套,10,https://xa.ke.com/xiaoqu/3820029362583247/,2026-02-20 13:08:34,2,雁塔,yanta,,,
49,拿铁城,9882,,雁塔  曲江  / 2010-2013年,90天成交3套,47,https://xa.ke.com/xiaoqu/3820023594924069/,2026-02-20 13:08:34,2,雁塔,yanta,,,
50,华旗国际广场,12125,,雁塔  曲江  / 2008-2013年,90天成交2套,32,https://xa.ke.com/xiaoqu/3820023621138574/,2026-02-20 13:08:34,2,雁塔,yanta,,,
51,金辉世界城,暂无数据,,雁塔  曲江  / 2013-2020年,90天成交0套,1,https://xa.ke.com/xiaoqu/3811099670748/,2026-02-20 13:08:34,2,雁塔,yanta,,,
52,城南锦绣,9829,,雁塔  曲江  / 2001-2012年,90天成交1套,52,https://xa.ke.com/xiaoqu/3811055010102/,2026-02-20 13:08:34,2,雁塔,yanta,,,
53,绿地海珀紫庭,21557,,雁塔  曲江  / 2013年,90天成交2套,32,https://xa.ke.com/xiaoqu/3811056837877/,2026-02-20 13:08:34,2,雁塔,yanta,,,
54,金地湖城大境天域,39768,,雁塔  曲江  / 2011-2015年,90天成交1套,24,https://xa.ke.com/xiaoqu/3820024701696916/,2026-02-20 13:08:34,2,雁塔,yanta,,,
55,曲江六号,23637,,雁塔  曲江  / 2006-2016年,90天成交2套,105,https://xa.ke.com/xiaoqu/386940270800786/,2026-02-20 13:08:34,2,雁塔,yanta,,,
56,明翰小区,15345,,雁塔  曲江  / 2001-2012年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820023977881307/,2026-02-20 13:08:34,2,雁塔,yanta,,,
57,旺园小区,11486,,雁塔  曲江  / 2005-2017年,90天成交4套,30,https://xa.ke.com/xiaoqu/3820024201348772/,2026-02-20 13:08:37,3,雁塔,yanta,,,
58,金莎国际购物广场,14841,,雁塔  曲江  / 2012年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820028020894038/,2026-02-20 13:08:37,3,雁塔,yanta,,,
59,曲江航天御苑,53938,,雁塔  曲江  / 2005-2016年,90天成交0套,4,https://xa.ke.com/xiaoqu/3820025339481284/,2026-02-20 13:08:37,3,雁塔,yanta,,,
60,曲江源著,36454,,雁塔  曲江  / 2017年,90天成交0套,1,https://xa.ke.com/xiaoqu/3816843710148005/,2026-02-20 13:08:37,3,雁塔,yanta,,,
61,金地湖城大境同禧,42602,,雁塔  曲江  / 2013-2018年,90天成交1套,3,https://xa.ke.com/xiaoqu/3820024709034914/,2026-02-20 13:08:37,3,雁塔,yanta,,,
62,曲江观唐,12475,,雁塔  曲江  / 2007-2014年,90天成交3套,60,https://xa.ke.com/xiaoqu/3820023465948296/,2026-02-20 13:08:37,3,雁塔,yanta,,,
63,中海铂宫,46433,,雁塔  曲江  / 2000-2017年,90天成交0套,42,https://xa.ke.com/xiaoqu/3820024926243513/,2026-02-20 13:08:37,3,雁塔,yanta,,,
64,民政小区,9196,,雁塔  曲江  / 2000-2009年,90天成交0套,8,https://xa.ke.com/xiaoqu/3820024986009624/,2026-02-20 13:08:37,3,雁塔,yanta,,,
65,曲江颐景,19027,,雁塔  曲江  / 2017-2019年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820025058359365/,2026-02-20 13:08:37,3,雁塔,yanta,,,
66,碧水西岸南湖一号,31427,,雁塔  曲江  / 2004-2012年,90天成交0套,30,https://xa.ke.com/xiaoqu/3820024855892382/,2026-02-20 13:08:37,3,雁塔,yanta,,,
67,湖滨花园,44083,,雁塔  曲江  / 2000-2015年,90天成交0套,12,https://xa.ke.com/xiaoqu/3820023769082090/,2026-02-20 13:08:37,3,雁塔,yanta,,,
68,丽融大厦,8438,,雁塔  曲江  / 2003-2008年,90天成交1套,15,https://xa.ke.com/xiaoqu/3820023327415868/,2026-02-20 13:08:37,3,雁塔,yanta,,,
69,中海东郡,22648,,雁塔  曲江  / 2010-2012年,90天成交7套,128,https://xa.ke.com/xiaoqu/3820023493207596/,2026-02-20 13:08:37,3,雁塔,yanta,,,
70,泛美花园,20657,,雁塔  曲江  / 2008-2011年,90天成交0套,18,https://xa.ke.com/xiaoqu/3820024362860827/,2026-02-20 13:08:37,3,雁塔,yanta,,,
71,大华曲江公园世家三期,18618,,雁塔  曲江  / 2008-2019年,90天成交7套,103,https://xa.ke.com/xiaoqu/3820024702745272/,2026-02-20 13:08:37,3,雁塔,yanta,,,
72,香都东岸,20128,,雁塔  曲江  / 2001-2021年,90天成交12套,135,https://xa.ke.com/xiaoqu/3811064147884/,2026-02-20 13:08:37,3,雁塔,yanta,,,
73,天地源曲江香都,18026,,雁塔  曲江  / 2009-2019年,90天成交4套,157,https://xa.ke.com/xiaoqu/3811063758451/,2026-02-20 13:08:37,3,雁塔,yanta,,,
74,曲江溪园,36221,,雁塔  曲江  / 2007-2011年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820031337759829/,2026-02-20 13:08:37,3,雁塔,yanta,,,
75,大雁塔风景区家属院,12645,,雁塔  曲江  / 1998-2023年,90天成交0套,9,https://xa.ke.com/xiaoqu/3820024932528840/,2026-02-20 13:08:37,3,雁塔,yanta,,,
76,唐顿庄园,21777,,雁塔  曲江  / 2016-2020年,90天成交5套,50,https://xa.ke.com/xiaoqu/3816369942016557/,2026-02-20 13:08:37,3,雁塔,yanta,,,
77,悦成园,15833,,雁塔  曲江  / 2004-2013年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820031159430154/,2026-02-20 13:08:37,3,雁塔,yanta,,,
78,曲江皇家花园,81438,,雁塔  曲江  / 1997-2010年,90天成交0套,4,https://xa.ke.com/xiaoqu/3820026677123450/,2026-02-20 13:08:37,3,雁塔,yanta,,,
79,海德堡PARK,21885,,雁塔  曲江  / 2012-2023年,90天成交8套,149,https://xa.ke.com/xiaoqu/3811099776498/,2026-02-20 13:08:37,3,雁塔,yanta,,,
80,中海百贤府,53491,,雁塔  曲江  / 2006-2015年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820023319027698/,2026-02-20 13:08:37,3,雁塔,yanta,,,
81,金辉环球广场,13230,,雁塔  曲江  / 2016-2021年,90天成交2套,40,https://xa.ke.com/xiaoqu/3811099658198/,2026-02-20 13:08:40,4,雁塔,yanta,,,
82,中国铁建万科翡翠国际西区,20107,,雁塔  曲江  / 2010-2024年,90天成交18套,316,https://xa.ke.com/xiaoqu/3820023227732700/,2026-02-20 13:08:40,4,雁塔,yanta,,,
83,瑞麟君府花园,25951,,雁塔  曲江  / 2010年,90天成交0套,4,https://xa.ke.com/xiaoqu/3820025101356912/,2026-02-20 13:08:40,4,雁塔,yanta,,,
84,百隆广场,12060,,雁塔  曲江  / 2003-2010年,90天成交0套,9,https://xa.ke.com/xiaoqu/3820031205564639/,2026-02-20 13:08:40,4,雁塔,yanta,,,
85,龙湖曲江盛景,42035,,雁塔  曲江  / 2008-2012年,90天成交0套,15,https://xa.ke.com/xiaoqu/3820023800567809/,2026-02-20 13:08:40,4,雁塔,yanta,,,
86,万科城市之光蜜柚,16703,,雁塔  曲江  / 2009-2019年,90天成交0套,50,https://xa.ke.com/xiaoqu/3811100910674/,2026-02-20 13:08:40,4,雁塔,yanta,,,
87,曲江假日新嘉园,18496,,雁塔  曲江  / 2000-2016年,90天成交0套,23,https://xa.ke.com/xiaoqu/3820025930935235/,2026-02-20 13:08:40,4,雁塔,yanta,,,
88,曲江公馆一期,26247,,雁塔  曲江  / 2007-2010年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820025155876638/,2026-02-20 13:08:40,4,雁塔,yanta,,,
89,旺座曲江,12536,,雁塔  曲江  / 2016-2019年,90天成交2套,17,https://xa.ke.com/xiaoqu/386989074410730/,2026-02-20 13:08:40,4,雁塔,yanta,,,
90,锦圣邸,22436,,雁塔  曲江  / 2010-2012年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820023493208346/,2026-02-20 13:08:40,4,雁塔,yanta,,,
91,曲江金水湾,29920,,雁塔  曲江  / 2014-2018年,90天成交1套,38,https://xa.ke.com/xiaoqu/3820024358672870/,2026-02-20 13:08:40,4,雁塔,yanta,,,
92,曲江大观园,13798,,雁塔  曲江  / 2016年,90天成交0套,7,https://xa.ke.com/xiaoqu/3820024360770930/,2026-02-20 13:08:40,4,雁塔,yanta,,,
93,大华曲江公园世家五期,15514,,雁塔  曲江  / 2006-2019年,90天成交7套,95,https://xa.ke.com/xiaoqu/3811063210412/,2026-02-20 13:08:40,4,雁塔,yanta,,,
94,正荣彩虹谷,暂无数据,,雁塔  曲江  / 2017年,90天成交0套,4,https://xa.ke.com/xiaoqu/387937972515316/,2026-02-20 13:08:40,4,雁塔,yanta,,,
95,蓝溪都市花园,15911,,雁塔  曲江  / 2001-2007年,90天成交2套,21,https://xa.ke.com/xiaoqu/3811059352904/,2026-02-20 13:08:40,4,雁塔,yanta,,,
96,陕西省考古研究院家属区,8146,,雁塔  曲江  / 1998-2005年,90天成交0套,2,https://xa.ke.com/xiaoqu/3820031209763637/,2026-02-20 13:08:40,4,雁塔,yanta,,,
97,万科东方传奇,21350,,雁塔  曲江  / 2012-2021年,90天成交17套,141,https://xa.ke.com/xiaoqu/3811099896177/,2026-02-20 13:08:40,4,雁塔,yanta,,,
98,钟元小区,暂无数据,,雁塔  曲江  / 1986-2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056750826/,2026-02-20 13:08:43,5,雁塔,yanta,,,
99,明珠滙博林,暂无数据,,雁塔  曲江  / 2012-2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031410138885/,2026-02-20 13:08:43,5,雁塔,yanta,,,
100,金域牟嘉,暂无数据,,雁塔  阿房路  / 2009-2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820026239698420/,2026-02-20 13:08:43,5,雁塔,yanta,,,
101,曲江影视大厦,暂无数据,,雁塔  曲江  / 2010-2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820034429284889/,2026-02-20 13:08:43,5,雁塔,yanta,,,
102,羊头镇,暂无数据,,雁塔  曲江  / 2000-2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820038846087817/,2026-02-20 13:08:43,5,雁塔,yanta,,,
103,东曲江池社区,暂无数据,,雁塔  曲江  / 2003-2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056842750/,2026-02-20 13:08:43,5,雁塔,yanta,,,
104,新开门村,暂无数据,,雁塔  曲江  / 2005-2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820037179555077/,2026-02-20 13:08:43,5,雁塔,yanta,,,
105,石桥欣苑,暂无数据,,雁塔  阿房路  / 2009-2012年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031162572826/,2026-02-20 13:08:43,5,雁塔,yanta,,,
106,正和医院家属院,暂无数据,,雁塔  曲江  / 2012年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057118050/,2026-02-20 13:08:43,5,雁塔,yanta,,,
107,长庆坊二期,暂无数据,,雁塔  曲江  / 2006-2011年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000000849/,2026-02-20 13:08:43,5,雁塔,yanta,,,
108,西安财经学院小寨东路131号家属院,暂无数据,,雁塔  曲江  / 1999-2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811059356778/,2026-02-20 13:08:43,5,雁塔,yanta,,,
109,汇景新都,暂无数据,,雁塔  曲江  / 2005-2009年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056836813/,2026-02-20 13:08:43,5,雁塔,yanta,,,
110,航天佳苑,暂无数据,,雁塔  曲江  / 2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057246580/,2026-02-20 13:08:43,5,雁塔,yanta,,,
111,西安棉织厂家属院,9587,,雁塔  曲江  / 1995-2009年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031248634120/,2026-02-20 13:08:43,5,雁塔,yanta,,,
112,南窑村新家园,暂无数据,,雁塔  曲江  / 2000-2012年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031160476557/,2026-02-20 13:08:43,5,雁塔,yanta,,,
113,陕西师范大学家属院,暂无数据,,雁塔  曲江  / 1998-2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055048971/,2026-02-20 13:08:43,5,雁塔,yanta,,,
114,雁湖小区二期,暂无数据,,雁塔  曲江  / 2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056892458/,2026-02-20 13:08:43,5,雁塔,yanta,,,
115,大夏国际中心,暂无数据,,雁塔  曲江  / 2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/387286558043468/,2026-02-20 13:08:43,5,雁塔,yanta,,,
116,雁塔区机关家属院(育才路),暂无数据,,雁塔  曲江  / 2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031210887359/,2026-02-20 13:08:43,5,雁塔,yanta,,,
117,西安后村社区,暂无数据,,雁塔  曲江  / 2005-2008年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055123835/,2026-02-20 13:08:43,5,雁塔,yanta,,,
118,陆荣花园,暂无数据,,雁塔  曲江  / 2018-2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031418538641/,2026-02-20 13:08:44,5,雁塔,yanta,,,
119,岳旗寨,暂无数据,,雁塔  阿房路  / 2020-2023年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000032873/,2026-02-20 13:08:44,5,雁塔,yanta,,,
120,乐游路4号,10203,,雁塔  曲江  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031209763746/,2026-02-20 13:08:44,5,雁塔,yanta,,,
121,大寨子村,暂无数据,,雁塔  阿房路  / 2021年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000020957/,2026-02-20 13:08:44,5,雁塔,yanta,,,
122,北池头社区,暂无数据,,雁塔  曲江  / 2000年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055139650/,2026-02-20 13:08:44,5,雁塔,yanta,,,
123,退休干部休养所,9596,,雁塔  曲江  / 1995-1998年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055793149/,2026-02-20 13:08:44,5,雁塔,yanta,,,
124,稷姚唐郡,暂无数据,,雁塔  阿房路  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000117520/,2026-02-20 13:08:44,5,雁塔,yanta,,,
125,曲江国际公园城,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055221941/,2026-02-20 13:08:44,5,雁塔,yanta,,,
126,三爻宜居苑,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056742614/,2026-02-20 13:08:44,5,雁塔,yanta,,,
127,翠华北路121号,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031207732774/,2026-02-20 13:08:44,5,雁塔,yanta,,,
128,交管局家属院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056837418/,2026-02-20 13:08:47,6,雁塔,yanta,,,
129,交大财经社区东家属院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820035974476836/,2026-02-20 13:08:47,6,雁塔,yanta,,,
130,益卓酒店,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811054990609/,2026-02-20 13:08:47,6,雁塔,yanta,,,
131,雁塔路南段133号社区,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055085212/,2026-02-20 13:08:47,6,雁塔,yanta,,,
132,西安饭庄家属区,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055123511/,2026-02-20 13:08:47,6,雁塔,yanta,,,
133,西延路16号,暂无数据,,雁塔  曲江  / 1996年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811055046989/,2026-02-20 13:08:47,6,雁塔,yanta,,,
134,长安大学育才路住宅区西院,暂无数据,,雁塔  曲江  / 2014年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056827338/,2026-02-20 13:08:47,6,雁塔,yanta,,,
135,交大财经社区西院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056725079/,2026-02-20 13:08:47,6,雁塔,yanta,,,
136,瓦胡同家属院,暂无数据,,雁塔  曲江  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056478290/,2026-02-20 13:08:47,6,雁塔,yanta,,,
137,长安大学育才路住宅区东院,暂无数据,,雁塔  曲江  / 2005-2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056826767/,2026-02-20 13:08:47,6,雁塔,yanta,,,
138,长安大学本部南院住宅区,暂无数据,,雁塔  曲江  / 1993-2017年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056823522/,2026-02-20 13:08:47,6,雁塔,yanta,,,
139,陕西师大附中家属院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820024358670412/,2026-02-20 13:08:47,6,雁塔,yanta,,,
140,西安交大财经社区南家属院,暂无数据,,雁塔  曲江  / 2004年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056883292/,2026-02-20 13:08:47,6,雁塔,yanta,,,
141,西安结合病胸部肿瘤医院家属院,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056884154/,2026-02-20 13:08:47,6,雁塔,yanta,,,
142,太平堡小区,暂无数据,,雁塔  曲江  / 2002-2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056933138/,2026-02-20 13:08:47,6,雁塔,yanta,,,
143,曲江池西村,暂无数据,,雁塔  曲江  / 2001-2016年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056876876/,2026-02-20 13:08:47,6,雁塔,yanta,,,
144,长安中路97号,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057098345/,2026-02-20 13:08:47,6,雁塔,yanta,,,
145,长安中路87号,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057098198/,2026-02-20 13:08:47,6,雁塔,yanta,,,
146,西安邮电大学北家属院,暂无数据,,雁塔  曲江  / 2005年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811056744371/,2026-02-20 13:08:47,6,雁塔,yanta,,,
147,芙蓉小区（曲江）,暂无数据,,雁塔  曲江  / 2013年,90天成交0套,0,https://xa.ke.com/xiaoqu/3811057935232/,2026-02-20 13:08:47,6,雁塔,yanta,,,
148,育华小区,暂无数据,,雁塔  曲江  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3811059360398/,2026-02-20 13:08:47,6,雁塔,yanta,,,
