name,price,year,info,sold_90_days,selling_count,link,scrape_time,page_num
蓝光公园华府世家,10082,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,18,https://xa.ke.com/xiaoqu/3820041717593574/,2026-02-20 12:28:37,8
黄冈学府城,9001,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交10套,276,https://xa.ke.com/xiaoqu/3820034576163709/,2026-02-20 12:28:37,8
三桥新街工商银行家属院,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000013149/,2026-02-20 12:28:37,8
中南菩悦东望城,6282,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,172,https://xa.ke.com/xiaoqu/3820034600293947/,2026-02-20 12:28:37,8
三桥大厦,暂无数据,N/A,西咸新区（西安）  西咸  / 2014-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000006661/,2026-02-20 12:28:37,8
星岛假日,6560,N/A,西咸新区（西安）  西咸  / 2005-2021年,90天成交2套,40,https://xa.ke.com/xiaoqu/38000000002266/,2026-02-20 12:28:37,8
福源居小区,暂无数据,N/A,西咸新区（西安）  西咸  / 2010-2011年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031069259598/,2026-02-20 12:28:37,8
阳光城·文澜府,8716,N/A,西咸新区（西安）  西咸  / 2021-2022年,90天成交2套,54,https://xa.ke.com/xiaoqu/3820046020897819/,2026-02-20 12:28:37,8
沣毛小区,2550,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/3820056241860577/,2026-02-20 12:28:37,8
陕西省水产研究所家属院,6971,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000009119/,2026-02-20 12:28:37,8
招商雍景湾,15860,N/A,西咸新区（西安）  西咸  / 2019-2020年,90天成交1套,67,https://xa.ke.com/xiaoqu/3820039971517918/,2026-02-20 12:28:37,8
渭电社区,3721,N/A,西咸新区（西安）  西咸  / 1998-2009年,90天成交0套,23,https://xa.ke.com/xiaoqu/38000000009838/,2026-02-20 12:28:37,8
绿地国宝21城二期,7595,N/A,西咸新区（西安）  西咸  / 2020-2023年,90天成交3套,108,https://xa.ke.com/xiaoqu/38000000010704/,2026-02-20 12:28:38,8
崇文尚学一期,9357,N/A,西咸新区（西安）  西咸  / 2020-2021年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000006640/,2026-02-20 12:28:38,8
沣科花园B区,4412,N/A,西咸新区（西安）  西咸  / 2017-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003136/,2026-02-20 12:28:38,8
枫溪美郡,17505,N/A,西咸新区（西安）  西咸  / 2016-2021年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000007316/,2026-02-20 12:28:38,8
沣东i立方,10314,N/A,西咸新区（西安）  西咸  / 2019年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820030292942725/,2026-02-20 12:28:38,8
政府小区,暂无数据,N/A,西咸新区（西安）  西咸  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031118543662/,2026-02-20 12:28:38,8
中国国际丝路中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2021-2025年,90天成交0套,16,https://xa.ke.com/xiaoqu/3820034516396176/,2026-02-20 12:28:38,8
旭辉江山阅,12162,N/A,西咸新区（西安）  西咸  / 2018-2021年,90天成交3套,82,https://xa.ke.com/xiaoqu/3820034596101224/,2026-02-20 12:28:38,8
西咸国际文创小镇,暂无数据,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,5,https://xa.ke.com/xiaoqu/3820042299720978/,2026-02-20 12:28:38,8
翠缇学府,7461,N/A,西咸新区（西安）  西咸  / 2021-2022年,90天成交9套,130,https://xa.ke.com/xiaoqu/38000000021124/,2026-02-20 12:28:38,8
沣华熙城,13985,N/A,西咸新区（西安）  西咸  / 2021-2023年,90天成交14套,384,https://xa.ke.com/xiaoqu/3820044614411781/,2026-02-20 12:28:38,8
中南•上悦城|東沣,14489,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交0套,25,https://xa.ke.com/xiaoqu/38000000012178/,2026-02-20 12:28:38,8
三十三中住宅楼,5991,N/A,西咸新区（西安）  西咸  / 1990年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000021355/,2026-02-20 12:28:38,8
金地格林云上,10580,N/A,西咸新区（西安）  西咸  / 2021-2022年,90天成交3套,69,https://xa.ke.com/xiaoqu/3820045310991012/,2026-02-20 12:28:38,8
星河湾朗园,17351,N/A,西咸新区（西安）  西咸  / 2016-2021年,90天成交4套,97,https://xa.ke.com/xiaoqu/3820055734301503/,2026-02-20 12:28:38,8
启航馨苑,5385,N/A,西咸新区（西安）  西咸  / 2014-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820051853085446/,2026-02-20 12:28:50,9
蓝海湾,4800,N/A,西咸新区（西安）  西咸  / 2013-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000018635/,2026-02-20 12:28:50,9
原点国际建材家居广场,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000011666/,2026-02-20 12:28:50,9
温泉东区,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000035497/,2026-02-20 12:28:50,9
OCT华侨城·创想中心,9366,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000007717/,2026-02-20 12:28:50,9
产发云和悦,12606,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,10,https://xa.ke.com/xiaoqu/38000000081875/,2026-02-20 12:28:50,9
云锦东方,13661,N/A,西咸新区（西安）  西咸  / 2023年,90天成交1套,10,https://xa.ke.com/xiaoqu/38000000073855/,2026-02-20 12:28:50,9
康定和园,暂无数据,N/A,西咸新区（西安）  西咸  / 2017-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071430/,2026-02-20 12:28:50,9
新沣和园北区,3985,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071520/,2026-02-20 12:28:50,9
绿城锦庐,11398,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000083978/,2026-02-20 12:28:50,9
湖城印象熙岸,9756,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交1套,50,https://xa.ke.com/xiaoqu/38000000084469/,2026-02-20 12:28:50,9
沣科花园E区,5588,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000040710/,2026-02-20 12:28:50,9
沣水园二号院,3941,N/A,西咸新区（西安）  西咸  / 2010-2015年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000077459/,2026-02-20 12:28:50,9
西北电力建设第四工程公司小区,3800,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000085177/,2026-02-20 12:28:50,9
龙湖景粼玖序,12632,N/A,西咸新区（西安）  西咸  / 2024-2025年,90天成交0套,25,https://xa.ke.com/xiaoqu/38000000026440/,2026-02-20 12:28:50,9
天福和园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000066940/,2026-02-20 12:28:50,9
烟厂小区,4432,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000073051/,2026-02-20 12:28:50,9
车城温泉小区,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031116443199/,2026-02-20 12:28:50,9
陕西化纤金旭小区,3928,N/A,西咸新区（西安）  西咸  / 1995年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000077660/,2026-02-20 12:28:50,9
先河瞰都,暂无数据,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,10,https://xa.ke.com/xiaoqu/38000000008103/,2026-02-20 12:28:50,9
华北局三普东生活区,3769,N/A,西咸新区（西安）  西咸  / 2005-2010年,90天成交2套,7,https://xa.ke.com/xiaoqu/38000000073449/,2026-02-20 12:28:50,9
沣润和园,暂无数据,N/A,西咸新区（西安）  西咸  / 2007-2019年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071525/,2026-02-20 12:28:50,9
中铁港沣国际,暂无数据,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005102/,2026-02-20 12:28:50,9
天朗云熙,9852,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交1套,55,https://xa.ke.com/xiaoqu/38000000072755/,2026-02-20 12:28:50,9
崇文尚学二期,10074,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,19,https://xa.ke.com/xiaoqu/38000000073652/,2026-02-20 12:28:50,9
阳光荟,暂无数据,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000071441/,2026-02-20 12:28:50,9
绿地国宝21城二期,7595,N/A,西咸新区（西安）  西咸  / 2020-2023年,90天成交3套,108,https://xa.ke.com/xiaoqu/38000000010704/,2026-02-20 12:28:50,9
沣毛小区,2550,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/3820056241860577/,2026-02-20 12:28:50,9
阳光城巴塞阳光,14722,N/A,西咸新区（西安）  西咸  / 2013-2020年,90天成交26套,171,https://xa.ke.com/xiaoqu/38000000005056/,2026-02-20 12:28:50,9
三十三中住宅楼,5991,N/A,西咸新区（西安）  西咸  / 1990年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000021355/,2026-02-20 12:28:50,9
芊域溪源社区,暂无数据,N/A,西咸新区（西安）  西咸  / 2018-2021年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031113290677/,2026-02-20 12:29:41,10
西雁雀门温泉小区,4795,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031070305053/,2026-02-20 12:29:41,10
西安车辆厂东花园B区,9725,N/A,西咸新区（西安）  西咸  / 2005-2017年,90天成交0套,3,https://xa.ke.com/xiaoqu/3820031066105757/,2026-02-20 12:29:41,10
双拥花园公寓,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031065058716/,2026-02-20 12:29:41,10
新店温泉小区,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031071347833/,2026-02-20 12:29:41,10
西贤庄,5927,N/A,西咸新区（西安）  西咸  / 2000-2011年,90天成交0套,4,https://xa.ke.com/xiaoqu/3820031070306904/,2026-02-20 12:29:41,10
格兰逸境,暂无数据,N/A,西咸新区（西安）  西咸  / 2012-2015年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820035053367696/,2026-02-20 12:29:41,10
车城温泉小区,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031116443199/,2026-02-20 12:29:41,10
三十三中住宅楼,5991,N/A,西咸新区（西安）  西咸  / 1990年,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000021355/,2026-02-20 12:29:41,10
金地格林云上,10580,N/A,西咸新区（西安）  西咸  / 2021-2022年,90天成交3套,69,https://xa.ke.com/xiaoqu/3820045310991012/,2026-02-20 12:29:41,10
保利和光尘樾二期,15625,N/A,西咸新区（西安）  西咸  / 2020-2022年,90天成交3套,179,https://xa.ke.com/xiaoqu/3820073737012732/,2026-02-20 12:29:41,10
昆明澜庭三期,13873,N/A,西咸新区（西安）  西咸  / 2019-2020年,90天成交2套,94,https://xa.ke.com/xiaoqu/3820073914220910/,2026-02-20 12:29:41,10
德杰花满庭,12830,N/A,西咸新区（西安）  西咸  / 2019-2022年,90天成交0套,52,https://xa.ke.com/xiaoqu/38000000051202/,2026-02-20 12:29:41,10
华润置地万象里,暂无数据,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交10套,36,https://xa.ke.com/xiaoqu/3820044914544982/,2026-02-20 12:29:41,10
原点国际建材家居广场,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000011666/,2026-02-20 12:29:41,10
中南上悦城二期,15094,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,54,https://xa.ke.com/xiaoqu/38000000063035/,2026-02-20 12:29:41,10
中南上悦城一期,15034,N/A,西咸新区（西安）  西咸  / 2019-2023年,90天成交4套,103,https://xa.ke.com/xiaoqu/38000000063034/,2026-02-20 12:29:41,10
东望隽园,14943,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,14,https://xa.ke.com/xiaoqu/38000000004772/,2026-02-20 12:29:41,10
阳光荟,暂无数据,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000071441/,2026-02-20 12:29:41,10
绿城西安和庐,22414,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交2套,40,https://xa.ke.com/xiaoqu/38000000075038/,2026-02-20 12:29:41,10
绿城锦庐,11398,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000083978/,2026-02-20 12:29:41,10
中天宸悦一期,17202,N/A,西咸新区（西安）  西咸  / 2022年,90天成交3套,55,https://xa.ke.com/xiaoqu/38000000087182/,2026-02-20 12:29:42,10
保利和光尘樾三期,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,5,https://xa.ke.com/xiaoqu/38000000093593/,2026-02-20 12:29:42,10
万科未来时光,8397,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交2套,38,https://xa.ke.com/xiaoqu/38000000089084/,2026-02-20 12:29:42,10
绿地新里里尔公馆,10373,N/A,西咸新区（西安）  西咸  / 2020-2024年,90天成交2套,42,https://xa.ke.com/xiaoqu/38000000073856/,2026-02-20 12:29:42,10
西派宸樾,暂无数据,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000086878/,2026-02-20 12:29:42,10
沣业阅湾,12067,N/A,西咸新区（西安）  西咸  / 2022年,90天成交1套,12,https://xa.ke.com/xiaoqu/3820087800876698/,2026-02-20 12:29:42,10
康定和园,暂无数据,N/A,西咸新区（西安）  西咸  / 2017-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071430/,2026-02-20 12:29:42,10
新沣和园北区,3985,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000071520/,2026-02-20 12:29:42,10
阳光城蔷薇溪谷C3,17296,N/A,西咸新区（西安）  西咸  / 2015-2024年,90天成交11套,102,https://xa.ke.com/xiaoqu/38000000071640/,2026-02-20 12:30:25,11
陕建沣渭壹号院,21016,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,43,https://xa.ke.com/xiaoqu/38000000071534/,2026-02-20 12:30:25,11
大有院,16207,N/A,西咸新区（西安）  西咸  / 2020-2022年,90天成交3套,27,https://xa.ke.com/xiaoqu/38000000071634/,2026-02-20 12:30:25,11
紫气东来,7913,N/A,西咸新区（西安）  西咸  / 2011-2013年,90天成交1套,15,https://xa.ke.com/xiaoqu/38000000071437/,2026-02-20 12:30:25,11
吾悦公馆,11107,N/A,西咸新区（西安）  西咸  / 2017-2021年,90天成交9套,91,https://xa.ke.com/xiaoqu/38000000008321/,2026-02-20 12:30:25,11
宜家沣都,8386,N/A,西咸新区（西安）  西咸  / 2016-2018年,90天成交3套,108,https://xa.ke.com/xiaoqu/38000000071440/,2026-02-20 12:30:25,11
中天宸悦二期,18779,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交6套,69,https://xa.ke.com/xiaoqu/38000000071530/,2026-02-20 12:30:25,11
中铁沣河湾,11296,N/A,西咸新区（西安）  西咸  / 2016-2025年,90天成交6套,121,https://xa.ke.com/xiaoqu/38000000071636/,2026-02-20 12:30:25,11
大同院,15988,N/A,西咸新区（西安）  西咸  / 2020-2022年,90天成交3套,40,https://xa.ke.com/xiaoqu/38000000071638/,2026-02-20 12:30:25,11
金悦城,7679,N/A,西咸新区（西安）  西咸  / 2019-2022年,90天成交1套,58,https://xa.ke.com/xiaoqu/38000000071434/,2026-02-20 12:30:25,11
阳光城蔷薇溪谷C4小区,16711,N/A,西咸新区（西安）  西咸  / 2015-2024年,90天成交41套,236,https://xa.ke.com/xiaoqu/38000000071436/,2026-02-20 12:30:25,11
奥林匹克花园巴塞罗那奥运村,9275,N/A,西咸新区（西安）  西咸  / 2008-2012年,90天成交5套,72,https://xa.ke.com/xiaoqu/38000000071752/,2026-02-20 12:30:25,11
伦敦奥运村,9514,N/A,西咸新区（西安）  西咸  / 2011-2020年,90天成交13套,285,https://xa.ke.com/xiaoqu/38000000071754/,2026-02-20 12:30:25,11
御河上院,20909,N/A,西咸新区（西安）  西咸  / 2019-2023年,90天成交1套,48,https://xa.ke.com/xiaoqu/38000000071533/,2026-02-20 12:30:25,11
中南菩悦东望府,18244,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交12套,91,https://xa.ke.com/xiaoqu/38000000071731/,2026-02-20 12:30:25,11
中国铁建西派时代,16168,N/A,西咸新区（西安）  西咸  / 2021-2023年,90天成交10套,93,https://xa.ke.com/xiaoqu/38000000071633/,2026-02-20 12:30:25,11
奥林匹克花园雅典奥运村,8953,N/A,西咸新区（西安）  西咸  / 2007-2020年,90天成交1套,54,https://xa.ke.com/xiaoqu/38000000071751/,2026-02-20 12:30:25,11
紫薇铂樾府,12760,N/A,西咸新区（西安）  西咸  / 2021-2022年,90天成交4套,63,https://xa.ke.com/xiaoqu/38000000071628/,2026-02-20 12:30:25,11
奥林匹克花园北京奥运村,9924,N/A,西咸新区（西安）  西咸  / 2009-2020年,90天成交8套,137,https://xa.ke.com/xiaoqu/38000000071753/,2026-02-20 12:30:25,11
新新佳园(西咸),6925,N/A,西咸新区（西安）  西咸  / 2009-2013年,90天成交1套,31,https://xa.ke.com/xiaoqu/38000000071723/,2026-02-20 12:30:25,11
北槐春天,6449,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000071521/,2026-02-20 12:30:25,11
林凯溢金湾,12194,N/A,西咸新区（西安）  西咸  / 2013-2024年,90天成交0套,112,https://xa.ke.com/xiaoqu/38000000071722/,2026-02-20 12:30:25,11
紫薇万科生活广场,9000,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,15,https://xa.ke.com/xiaoqu/38000000071629/,2026-02-20 12:30:25,11
东望中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交5套,63,https://xa.ke.com/xiaoqu/38000000071443/,2026-02-20 12:30:25,11
阳光荟,暂无数据,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,6,https://xa.ke.com/xiaoqu/38000000071441/,2026-02-20 12:30:25,11
天福和园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000066940/,2026-02-20 12:30:25,11
万科·沣华锦鸣,13540,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交0套,33,https://xa.ke.com/xiaoqu/38000000012007/,2026-02-20 12:30:25,11
中梁壹号院,11150,N/A,西咸新区（西安）  西咸  / 2019-2025年,90天成交1套,77,https://xa.ke.com/xiaoqu/38000000073253/,2026-02-20 12:30:25,11
恒大文化旅游城,7639,N/A,西咸新区（西安）  西咸  / 2004-2024年,90天成交44套,1068,https://xa.ke.com/xiaoqu/38000000072948/,2026-02-20 12:30:25,11
先河之星,暂无数据,N/A,西咸新区（西安）  西咸  / 2016年,90天成交0套,2,https://xa.ke.com/xiaoqu/38000000071414/,2026-02-20 12:30:25,11
阳光城壹号官邸,14076,N/A,西咸新区（西安）  西咸  / 2000-2020年,90天成交10套,301,https://xa.ke.com/xiaoqu/38000000006845/,2026-02-20 12:30:37,12
沣科花园B区,4412,N/A,西咸新区（西安）  西咸  / 2017-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000003136/,2026-02-20 12:30:37,12
金科世界城,9235,N/A,西咸新区（西安）  西咸  / 2012-2022年,90天成交33套,303,https://xa.ke.com/xiaoqu/38000000007729/,2026-02-20 12:30:37,12
旭辉江山阅,12162,N/A,西咸新区（西安）  西咸  / 2018-2021年,90天成交3套,82,https://xa.ke.com/xiaoqu/3820034596101224/,2026-02-20 12:30:37,12
中国国际丝路中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2021-2025年,90天成交0套,16,https://xa.ke.com/xiaoqu/3820034516396176/,2026-02-20 12:30:37,12
政府小区,暂无数据,N/A,西咸新区（西安）  西咸  / 2006年,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031118543662/,2026-02-20 12:30:37,12
枫溪美郡,17505,N/A,西咸新区（西安）  西咸  / 2016-2021年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000007316/,2026-02-20 12:30:37,12
崇文尚学一期,9357,N/A,西咸新区（西安）  西咸  / 2020-2021年,90天成交0套,21,https://xa.ke.com/xiaoqu/38000000006640/,2026-02-20 12:30:37,12
沣东i立方,10314,N/A,西咸新区（西安）  西咸  / 2019年,90天成交0套,1,https://xa.ke.com/xiaoqu/3820030292942725/,2026-02-20 12:30:37,12
莱茵·东郡,暂无数据,N/A,西咸新区（西安）  西咸  / 2010年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000005104/,2026-02-20 12:30:37,12
西城名苑,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/3820031069250476/,2026-02-20 12:30:37,12
绿地新里格林公馆,7438,N/A,西咸新区（西安）  西咸  / 2019-2024年,90天成交10套,203,https://xa.ke.com/xiaoqu/3820035822365800/,2026-02-20 12:30:37,12
三桥大厦,暂无数据,N/A,西咸新区（西安）  西咸  / 2014-2020年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000006661/,2026-02-20 12:30:37,12
黄冈学府城,9001,N/A,西咸新区（西安）  西咸  / 2020-2025年,90天成交10套,276,https://xa.ke.com/xiaoqu/3820034576163709/,2026-02-20 12:30:37,12
三桥新街工商银行家属院,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000013149/,2026-02-20 12:30:37,12
中南菩悦东望城,6282,N/A,西咸新区（西安）  西咸  / 2021年,90天成交0套,172,https://xa.ke.com/xiaoqu/3820034600293947/,2026-02-20 12:30:37,12
沣毛小区,2550,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/3820056241860577/,2026-02-20 12:30:37,12
海逸长洲A区,18129,N/A,西咸新区（西安）  西咸  / 2022-2024年,90天成交4套,132,https://xa.ke.com/xiaoqu/3820045260660228/,2026-02-20 12:30:37,12
德杰花满庭,12830,N/A,西咸新区（西安）  西咸  / 2019-2022年,90天成交0套,52,https://xa.ke.com/xiaoqu/38000000051202/,2026-02-20 12:30:37,12
原点国际建材家居广场,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,1,https://xa.ke.com/xiaoqu/38000000011666/,2026-02-20 12:30:37,12
OCT华侨城·创想中心,9366,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,4,https://xa.ke.com/xiaoqu/38000000007717/,2026-02-20 12:30:37,12
绿城锦庐,11398,N/A,西咸新区（西安）  西咸  / 2024年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000083978/,2026-02-20 12:30:37,12
天海星-沣东数码工坊,暂无数据,N/A,西咸新区（西安）  西咸  / 2018年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000007064/,2026-02-20 12:30:37,12
烟厂小区,4432,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000073051/,2026-02-20 12:30:37,12
天福和园,暂无数据,N/A,西咸新区（西安）  西咸  / 未知,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000066940/,2026-02-20 12:30:37,12
保利和光尘樾三期,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,5,https://xa.ke.com/xiaoqu/38000000093593/,2026-02-20 12:30:37,12
万科未来时光,8397,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交2套,38,https://xa.ke.com/xiaoqu/38000000089084/,2026-02-20 12:30:37,12
沣科花园冬荣苑,暂无数据,N/A,西咸新区（西安）  西咸  / 2023-2024年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000086478/,2026-02-20 12:30:37,12
国润城西区,10378,N/A,西咸新区（西安）  西咸  / 2013-2023年,90天成交9套,88,https://xa.ke.com/xiaoqu/38000000120425/,2026-02-20 12:30:37,12
中天智汇港,暂无数据,N/A,西咸新区（西安）  西咸  / 2025年,90天成交0套,0,https://xa.ke.com/xiaoqu/38000000121624/,2026-02-20 12:30:37,12
上林雅居,8065,N/A,西咸新区（西安）  西咸  / 2010-2020年,90天成交1套,71,https://xa.ke.com/xiaoqu/38000000071625/,2026-02-20 12:31:25,13
雍锦湾,9550,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交3套,130,https://xa.ke.com/xiaoqu/38000000071732/,2026-02-20 12:31:25,13
沣西国际大厦,暂无数据,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,14,https://xa.ke.com/xiaoqu/38000000071632/,2026-02-20 12:31:25,13
沣桥艺墅家小区,7262,N/A,西咸新区（西安）  西咸  / 2006-2009年,90天成交2套,24,https://xa.ke.com/xiaoqu/38000000071426/,2026-02-20 12:31:25,13
阳光城蔷薇溪谷C2,22558,N/A,西咸新区（西安）  西咸  / 2014-2019年,90天成交3套,133,https://xa.ke.com/xiaoqu/38000000071428/,2026-02-20 12:31:25,13
北槐春天,6449,N/A,西咸新区（西安）  西咸  / 2020年,90天成交0套,13,https://xa.ke.com/xiaoqu/38000000071521/,2026-02-20 12:31:25,13
林凯溢金湾,12194,N/A,西咸新区（西安）  西咸  / 2013-2024年,90天成交0套,112,https://xa.ke.com/xiaoqu/38000000071722/,2026-02-20 12:31:25,13
紫薇万科生活广场,9000,N/A,西咸新区（西安）  西咸  / 2022年,90天成交0套,15,https://xa.ke.com/xiaoqu/38000000071629/,2026-02-20 12:31:25,13
东望中心,暂无数据,N/A,西咸新区（西安）  西咸  / 2023年,90天成交5套,63,https://xa.ke.com/xiaoqu/38000000071443/,2026-02-20 12:31:25,13
新新佳园(西咸),6925,N/A,西咸新区（西安）  西咸  / 2009-2013年,90天成交1套,31,https://xa.ke.com/xiaoqu/38000000071723/,2026-02-20 12:31:25,13
梧桐中舍,15452,N/A,西咸新区（西安）  西咸  / 2020年,90天成交1套,23,https://xa.ke.com/xiaoqu/38000000036338/,2026-02-20 12:31:25,13
翰林艺境,9508,N/A,西咸新区（西安）  西咸  / 2023年,90天成交0套,77,https://xa.ke.com/xiaoqu/38000000071416/,2026-02-20 12:31:25,13
奥园璞樾ONE,16242,N/A,西咸新区（西安）  西咸  / 2022-2023年,90天成交0套,89,https://xa.ke.com/xiaoqu/38000000071718/,2026-02-20 12:31:25,13
中南漫悦湾,12992,N/A,西咸新区（西安）  西咸  / 2023年,90天成交1套,97,https://xa.ke.com/xiaoqu/38000000071423/,2026-02-20 12:31:25,13
保利时光印象,13088,N/A,西咸新区（西安）  西咸  / 2022年,90天成交1套,112,https://xa.ke.com/xiaoqu/38000000071420/,2026-02-20 12:31:25,13
